https://kazan.cian.ru/sale/flat/203171573/ 37 3950000 31:3:15:27
https://kazan.cian.ru/sale/flat/202888449/ 45 3490000 31:3:15:20
https://kazan.cian.ru/sale/flat/202516838/ 36 3230000 31:3:15:27
https://kazan.cian.ru/sale/flat/198680430/ 35 2990000 30:3:19:52
https://kazan.cian.ru/sale/flat/201404983/ 38 3450000 30:3:01:45
https://kazan.cian.ru/sale/flat/204316393/ 26 3090000 31:3:14:21
https://kazan.cian.ru/sale/flat/204100723/ 53 4100000 31:3:13:45
https://kazan.cian.ru/sale/flat/200509585/ 13 900000 31:3:17:26
https://kazan.cian.ru/sale/flat/200547927/ 18 900000 30:3:01:07
https://kazan.cian.ru/sale/flat/203752504/ 37 2860000 30:3:20:21
https://kazan.cian.ru/sale/flat/203824443/ 37 3200000 30:3:20:12
https://kazan.cian.ru/sale/flat/204068185/ 43 3360000 31:3:15:31
https://kazan.cian.ru/sale/flat/197110861/ 40 3440000 30:3:20:26
https://kazan.cian.ru/sale/flat/201401686/ 40 3500000 31:3:19:23
https://kazan.cian.ru/sale/flat/204216921/ 53 3600000 31:3:11:16
https://kazan.cian.ru/sale/flat/202811548/ 51 3910000 30:3:01:11
https://kazan.cian.ru/sale/flat/202475055/ 55 4100000 31:3:15:20
https://kazan.cian.ru/sale/flat/203752501/ 65 4980000 31:3:06:35
https://kazan.cian.ru/sale/flat/204182302/ 38 3060000 30:3:19:32
https://kazan.cian.ru/sale/flat/199925346/ 52 3499000 31:3:11:57
https://kazan.cian.ru/sale/flat/203128939/ 39 3500000 31:3:13:55
https://kazan.cian.ru/sale/flat/200368989/ 109 4950000 31:3:12:48
https://kazan.cian.ru/sale/flat/197506764/ 92 9200000 30:3:00:36
https://kazan.cian.ru/sale/flat/200550095/ 31 2500000 31:3:13:43
https://kazan.cian.ru/sale/flat/189177854/ 51 3100000 31:3:14:06
https://kazan.cian.ru/sale/flat/200535761/ 32 3150000 31:3:13:56
https://kazan.cian.ru/sale/flat/200518260/ 35 3250000 31:3:14:13
https://kazan.cian.ru/sale/flat/198654693/ 46 3320000 31:3:14:27
https://kazan.cian.ru/sale/flat/197058309/ 73 5482500 31:3:13:08
https://kazan.cian.ru/sale/flat/202577325/ 26 3050000 31:3:16:33
https://kazan.cian.ru/sale/flat/202073711/ 70 4000000 31:3:04:01
https://kazan.cian.ru/sale/flat/201645773/ 40 3300000 30:3:21:36
