https://kazan.cian.ru/sale/flat/200725968/ 100 10999000 26:3:00:21
https://kazan.cian.ru/sale/flat/200358389/ 117 10500000 26:3:09:06
https://kazan.cian.ru/sale/flat/199931973/ 119 9900000 26:3:00:21
https://kazan.cian.ru/sale/flat/200869768/ 105 31500000 26:3:02:50
https://kazan.cian.ru/sale/flat/201498633/ 120 20500000 26:3:03:27
https://kazan.cian.ru/sale/flat/192784421/ 173 14000000 25:3:22:37
https://kazan.cian.ru/sale/flat/200869741/ 128 13170000 26:3:02:50
https://kazan.cian.ru/sale/flat/201424106/ 85 12300000 26:3:00:21
https://kazan.cian.ru/sale/flat/203533852/ 113 11500000 26:3:00:21
https://kazan.cian.ru/sale/flat/203607532/ 119 10800000 26:3:00:22
https://kazan.cian.ru/sale/flat/203607525/ 125 10650000 26:3:00:22
https://kazan.cian.ru/sale/flat/202878513/ 97 10600000 26:3:12:36
https://kazan.cian.ru/sale/flat/202759889/ 87 10120000 25:3:20:03
https://kazan.cian.ru/sale/flat/202215810/ 118 9950000 26:3:10:16
https://kazan.cian.ru/sale/flat/202480828/ 117 9790000 26:3:13:51
https://kazan.cian.ru/sale/flat/201424089/ 98 8700000 26:3:02:25
https://kazan.cian.ru/sale/flat/203352875/ 102 8570000 26:3:10:25
https://kazan.cian.ru/sale/flat/203085677/ 88 8500000 26:3:08:10
https://kazan.cian.ru/sale/flat/203470411/ 102 8475000 26:3:18:24
https://kazan.cian.ru/sale/flat/201387329/ 84 7870000 26:3:17:12
https://kazan.cian.ru/sale/flat/203129726/ 82 7700000 26:3:12:36
https://kazan.cian.ru/sale/flat/190252879/ 80 7600000 26:3:17:12
https://kazan.cian.ru/sale/flat/200858164/ 68 7500000 26:3:01:35
https://kazan.cian.ru/sale/flat/201283541/ 84 7480000 26:3:17:40
https://kazan.cian.ru/sale/flat/203533825/ 60 7200000 26:3:00:21
https://kazan.cian.ru/sale/flat/203745024/ 85 7057000 26:3:17:31
https://kazan.cian.ru/sale/flat/202639549/ 100 7000000 26:3:17:40
