https://kazan.cian.ru/sale/flat/203032096/ 45 4850000 22:3:14:35
https://kazan.cian.ru/sale/flat/203171567/ 36 2690000 22:3:14:34
https://kazan.cian.ru/sale/flat/198443120/ 56 6190000 21:3:22:30
https://kazan.cian.ru/sale/flat/203382749/ 59 4599000 22:3:14:08
https://kazan.cian.ru/sale/flat/202339811/ 78 6490000 21:3:23:41
https://kazan.cian.ru/sale/flat/202456100/ 60 4780000 21:3:15:47
https://kazan.cian.ru/sale/flat/201631059/ 50 5199000 22:3:12:43
https://kazan.cian.ru/sale/flat/203298077/ 59 6900000 22:3:12:43
https://kazan.cian.ru/sale/flat/203743401/ 59 5580000 21:3:16:36
https://kazan.cian.ru/sale/flat/200605307/ 34 2850000 22:3:12:53
https://kazan.cian.ru/sale/flat/202904091/ 34 3000000 22:3:09:01
https://kazan.cian.ru/sale/flat/200332552/ 42 3100000 22:3:12:56
https://kazan.cian.ru/sale/flat/200585206/ 33 3170000 22:3:12:55
https://kazan.cian.ru/sale/flat/200332976/ 40 3250000 22:3:13:13
https://kazan.cian.ru/sale/flat/202907323/ 59 3850000 22:3:14:34
https://kazan.cian.ru/sale/flat/203640074/ 42 3930000 22:3:13:27
https://kazan.cian.ru/sale/flat/203364217/ 55 3970000 22:3:13:13
https://kazan.cian.ru/sale/flat/200511398/ 47 4100000 21:3:14:38
https://kazan.cian.ru/sale/flat/200579716/ 52 4120000 21:3:14:38
https://kazan.cian.ru/sale/flat/200273147/ 38 4200000 22:3:14:35
https://kazan.cian.ru/sale/flat/203478599/ 50 4300000 22:3:11:33
https://kazan.cian.ru/sale/flat/200152667/ 50 4550000 21:3:14:57
https://kazan.cian.ru/sale/flat/198132908/ 50 4850000 21:3:15:17
https://kazan.cian.ru/sale/flat/197090191/ 76 4850000 21:3:15:17
https://kazan.cian.ru/sale/flat/203280539/ 70 4900000 22:3:09:21
https://kazan.cian.ru/sale/flat/200307544/ 41 4990000 21:3:15:38
https://kazan.cian.ru/sale/flat/202227348/ 54 5370000 21:3:15:37
https://kazan.cian.ru/sale/flat/202324904/ 69 5400000 21:3:15:31
https://kazan.cian.ru/sale/flat/202178750/ 27 1200000 21:3:21:40
https://kazan.cian.ru/sale/flat/201646263/ 49 4650000 22:3:14:36
https://kazan.cian.ru/sale/flat/203171567/ 36 2690000 22:3:14:34
https://kazan.cian.ru/sale/flat/203326417/ 68 5520000 22:3:09:22
https://kazan.cian.ru/sale/flat/200335040/ 62 5500000 21:3:15:38
https://kazan.cian.ru/sale/flat/199651301/ 71 5600000 21:3:15:47
https://kazan.cian.ru/sale/flat/200812925/ 69 5850000 21:3:15:56
https://kazan.cian.ru/sale/flat/197077290/ 42 6000000 21:3:15:56
https://kazan.cian.ru/sale/flat/200576889/ 92 6090000 21:3:15:56
https://kazan.cian.ru/sale/flat/200275784/ 49 6180000 21:3:15:57
https://kazan.cian.ru/sale/flat/201391238/ 79 6200000 21:3:15:56
https://kazan.cian.ru/sale/flat/202100754/ 71 6300000 21:3:16:17
https://kazan.cian.ru/sale/flat/200091575/ 74 6499000 21:3:16:17
https://kazan.cian.ru/sale/flat/195612293/ 77 6650000 22:3:12:25
https://kazan.cian.ru/sale/flat/198700517/ 72 7100000 21:3:16:20
https://kazan.cian.ru/sale/flat/190252879/ 80 7600000 21:3:16:31
https://kazan.cian.ru/sale/flat/201387329/ 84 7870000 21:3:16:32
https://kazan.cian.ru/sale/flat/197805791/ 142 8290000 21:3:22:36
https://kazan.cian.ru/sale/flat/186726899/ 94 11799999 21:3:01:09
https://kazan.cian.ru/sale/flat/200682997/ 127 12500000 21:3:20:56
https://kazan.cian.ru/sale/flat/202699270/ 21 950000 21:3:19:20
https://kazan.cian.ru/sale/flat/203533791/ 23 1200000 21:3:22:40
https://kazan.cian.ru/sale/flat/201823065/ 29 1999000 21:3:00:21
https://kazan.cian.ru/sale/flat/203451700/ 30 2150000 21:3:18:11
https://kazan.cian.ru/sale/flat/203355421/ 23 2300002 22:3:11:07
https://kazan.cian.ru/sale/flat/195473265/ 47 2750000 21:3:14:57
https://kazan.cian.ru/sale/flat/202035401/ 34 2850000 21:3:19:28
https://kazan.cian.ru/sale/flat/200493659/ 33 2920000 21:3:00:21
https://kazan.cian.ru/sale/flat/195612293/ 77 6650000 22:3:12:25
https://kazan.cian.ru/sale/flat/198700517/ 72 7100000 21:3:16:20
https://kazan.cian.ru/sale/flat/190252879/ 80 7600000 21:3:16:31
https://kazan.cian.ru/sale/flat/201387329/ 84 7870000 21:3:16:32
https://kazan.cian.ru/sale/flat/197805791/ 142 8290000 21:3:22:36
https://kazan.cian.ru/sale/flat/186726899/ 94 11799999 21:3:01:09
https://kazan.cian.ru/sale/flat/200682997/ 127 12500000 21:3:20:56
https://kazan.cian.ru/sale/flat/202699270/ 21 950000 21:3:19:20
https://kazan.cian.ru/sale/flat/203533791/ 23 1200000 21:3:22:40
https://kazan.cian.ru/sale/flat/201823065/ 29 1999000 21:3:00:21
https://kazan.cian.ru/sale/flat/203451700/ 30 2150000 21:3:18:11
https://kazan.cian.ru/sale/flat/203355421/ 23 2300002 22:3:11:07
https://kazan.cian.ru/sale/flat/195473265/ 47 2750000 21:3:14:57
https://kazan.cian.ru/sale/flat/202035401/ 34 2850000 21:3:19:28
https://kazan.cian.ru/sale/flat/200493659/ 33 2920000 21:3:00:21
https://kazan.cian.ru/sale/flat/203458468/ 34 2970000 21:3:22:40
https://kazan.cian.ru/sale/flat/203230784/ 44 2970000 21:3:16:10
https://kazan.cian.ru/sale/flat/202897659/ 43 2990000 21:3:15:32
https://kazan.cian.ru/sale/flat/203607531/ 33 3070000 21:3:22:26
https://kazan.cian.ru/sale/flat/198716623/ 39 3100000 22:3:13:47
https://kazan.cian.ru/sale/flat/203682269/ 33 3100000 21:3:22:26
https://kazan.cian.ru/sale/flat/201675859/ 44 3100000 21:3:21:27
https://kazan.cian.ru/sale/flat/202105190/ 34 3120000 21:3:17:57
https://kazan.cian.ru/sale/flat/203502764/ 34 3100000 22:3:09:52
https://kazan.cian.ru/sale/flat/203336154/ 34 3190000 21:3:20:30
https://kazan.cian.ru/sale/flat/203032096/ 45 4850000 22:3:14:35
https://kazan.cian.ru/sale/flat/198443120/ 56 6190000 21:3:22:30
https://kazan.cian.ru/sale/flat/200263509/ 66 5300000 22:3:05:31
https://kazan.cian.ru/sale/flat/201044032/ 34 3700000 22:3:12:13
https://kazan.cian.ru/sale/flat/200843773/ 34 3750000 22:3:09:01
https://kazan.cian.ru/sale/flat/203028038/ 35 3850000 21:3:00:11
https://kazan.cian.ru/sale/flat/201823052/ 48 3900000 22:3:13:47
https://kazan.cian.ru/sale/flat/201812150/ 42 3900000 21:3:18:40
https://kazan.cian.ru/sale/flat/200601291/ 38 4100000 21:3:16:10
https://kazan.cian.ru/sale/flat/202232767/ 51 4190000 21:3:16:10
https://kazan.cian.ru/sale/flat/202881299/ 48 4299000 22:3:12:25
https://kazan.cian.ru/sale/flat/203606348/ 51 4250000 22:3:06:10
https://kazan.cian.ru/sale/flat/202693618/ 39 4250000 21:3:21:05
https://kazan.cian.ru/sale/flat/202121326/ 42 4370000 21:3:17:15
https://kazan.cian.ru/sale/flat/202080579/ 43 4400000 21:3:01:37
https://kazan.cian.ru/sale/flat/203590174/ 42 4470000 22:3:09:16
https://kazan.cian.ru/sale/flat/201190272/ 53 4490000 21:3:19:41
https://kazan.cian.ru/sale/flat/202813688/ 52 4490000 21:3:17:57
https://kazan.cian.ru/sale/flat/203361885/ 53 4500000 22:3:12:23
https://kazan.cian.ru/sale/flat/203607544/ 41 4500000 21:3:22:26
https://kazan.cian.ru/sale/flat/200493666/ 53 4550000 21:3:22:45
https://kazan.cian.ru/sale/flat/203682273/ 68 4590000 21:3:22:26
https://kazan.cian.ru/sale/flat/202667944/ 63 4600000 21:3:17:57
https://kazan.cian.ru/sale/flat/201745754/ 47 4700000 21:3:22:31
https://kazan.cian.ru/sale/flat/202881297/ 50 4799000 22:3:12:17
https://kazan.cian.ru/sale/flat/201044550/ 47 4800000 22:3:11:55
https://kazan.cian.ru/sale/flat/200501859/ 75 4890000 22:3:09:10
https://kazan.cian.ru/sale/flat/200869737/ 42 4890000 21:3:23:36
https://kazan.cian.ru/sale/flat/203032096/ 45 4850000 22:3:14:35
https://kazan.cian.ru/sale/flat/203533780/ 33 3100000 21:3:22:41
https://kazan.cian.ru/sale/flat/203171567/ 36 2690000 22:3:14:34
https://kazan.cian.ru/sale/flat/203682247/ 46 4900000 21:3:22:20
https://kazan.cian.ru/sale/flat/193281666/ 68 5050000 22:3:13:04
https://kazan.cian.ru/sale/flat/203491737/ 60 5120000 22:3:13:40
https://kazan.cian.ru/sale/flat/201315352/ 50 5170000 21:3:16:17
https://kazan.cian.ru/sale/flat/200869757/ 49 5200000 21:3:23:36
https://kazan.cian.ru/sale/flat/203682264/ 83 5200000 21:3:22:26
https://kazan.cian.ru/sale/flat/203458466/ 53 5250000 21:3:22:41
https://kazan.cian.ru/sale/flat/200979105/ 65 5270000 21:3:17:57
https://kazan.cian.ru/sale/flat/196135335/ 80 5400000 21:3:20:56
https://kazan.cian.ru/sale/flat/201318962/ 68 5400000 21:3:14:51
https://kazan.cian.ru/sale/flat/203373588/ 60 5599000 22:3:14:35
https://kazan.cian.ru/sale/flat/199921193/ 63 5500000 22:3:04:51
https://kazan.cian.ru/sale/flat/202472635/ 76 5500000 21:3:19:27
https://kazan.cian.ru/sale/flat/200421521/ 79 5670000 21:3:18:11
https://kazan.cian.ru/sale/flat/201823053/ 71 5730000 22:3:12:42
https://kazan.cian.ru/sale/flat/201035237/ 66 5700000 22:3:12:06
https://kazan.cian.ru/sale/flat/201952180/ 90 5800000 21:3:16:21
https://kazan.cian.ru/sale/flat/203137948/ 55 5850000 21:3:17:57
https://kazan.cian.ru/sale/flat/202881302/ 64 5900000 22:3:12:17
https://kazan.cian.ru/sale/flat/201359171/ 56 5900000 21:3:23:01
https://kazan.cian.ru/sale/flat/201162050/ 71 6120000 21:3:18:10
https://kazan.cian.ru/sale/flat/201651321/ 63 6250000 22:3:14:08
https://kazan.cian.ru/sale/flat/202647529/ 64 6200000 22:3:13:40
https://kazan.cian.ru/sale/flat/199953107/ 80 6450000 22:3:12:55
https://kazan.cian.ru/sale/flat/201287101/ 70 6400000 22:3:12:36
https://kazan.cian.ru/sale/flat/203373588/ 60 5599000 22:3:14:35
https://kazan.cian.ru/sale/flat/199921193/ 63 5500000 22:3:04:51
https://kazan.cian.ru/sale/flat/202472635/ 76 5500000 21:3:19:27
https://kazan.cian.ru/sale/flat/200421521/ 79 5670000 21:3:18:11
https://kazan.cian.ru/sale/flat/201823053/ 71 5730000 22:3:12:42
https://kazan.cian.ru/sale/flat/201035237/ 66 5700000 22:3:12:06
